BLK_BLK 
swl_list 	Benchmarks 	App1 	App2 	AloneIPC1	AloneIPC2	IPC1	IPC2	SD1	SD2	WS	IT	FI	Stall warps-1	Stall warps-2	Stall Dramfull	Stall icnt2sh	App1-BW 	App2-BW	Waste-BW 	Idle-BW 	RBL-1 	RBL-2 	AVGEMFLat-1 	AVGEMFLat-2 	AVGEMRQLat-1 	AVGEMRQLat-2 	MPKI-1 	MPKI-2 	L2MR-1	L2MR-2	L2MR	
swl_24_04 	BLK_RAY 	BLK 	RAY 	346.9499	327.5432	242.7804 	102.7587 	0.699756362518047 	0.313725639854529 	1.01348200237258	345.5391 	2.23047234150997 	15526682 	4008888 	3195460 	21534	0.548 	0.200166666666667 	0.234666666666667 	0.0171666666666667 	1.465136 	2.328239 	1219 	871 	110 	120 	1.59621100556048 	1.38934870099853 	1.000 	0.509 	0.826 	 	
swl_24_08 	BLK_RAY 	BLK 	RAY 	346.9499	327.5432	209.3526 	137.0231 	0.603408734229351 	0.418335963011902 	1.02174469724125	346.3757 	1.44240224982088 	19139574 	10022197 	4048412 	17285	0.473 	0.2745 	0.2415 	0.0115 	1.436660 	2.273661 	1311 	1005 	110 	120 	1.59621100556048 	1.11108802089256 	1.000 	0.578 	0.816 	 	
swl_24_12 	BLK_RAY 	BLK 	RAY 	346.9499	327.5432	203.5145 	138.9701 	0.586581809073875 	0.424280217082815 	1.01086202615669	342.4846 	1.38253396094445 	19448862 	11924858 	3987037 	17820	0.459 	0.288 	0.239333333333333 	0.0133333333333333 	1.436993 	2.300786 	1315 	1029 	111 	119 	1.59621100556048 	1.19692513276732 	1.000 	0.598 	0.821 	 	
swl_24_16 	BLK_RAY 	BLK 	RAY 	346.9499	327.5432	193.7259 	150.3778 	0.558368513724892 	0.45910829472265 	1.01747680844754	344.1037 	1.21620219051413 	20460962 	13806253 	4714739 	18028	0.437 	0.316333333333333 	0.238333333333333 	0.00816666666666667 	1.429065 	2.281531 	1380 	1035 	112 	118 	1.59621100556048 	1.38126751020243 	1.000 	0.597 	0.806 	 	
swl_24_20 	BLK_RAY 	BLK 	RAY 	346.9499	327.5432	206.2854 	140.9059 	0.594568264755228 	0.430190277190917 	1.02475854194615	347.1913 	1.38210530613959 	19164510 	12503097 	4315481 	17899	0.466 	0.291166666666667 	0.233666666666667 	0.0095 	1.435233 	2.334150 	1328 	1077 	113 	118 	1.59621100556048 	1.19273698372138 	1.000 	0.613 	0.830 	 	
swl_24_24 	BLK_RAY 	BLK 	RAY 	346.9499	327.5432	206.2854 	140.9059 	0.594568264755228 	0.430190277190917 	1.02475854194615	347.1913 	1.38210530613959 	19164510 	12503097 	4315481 	17899	0.466 	0.291166666666667 	0.233666666666667 	0.0095 	1.435233 	2.334150 	1328 	1077 	113 	118 	1.59621100556048 	1.19273698372138 	1.000 	0.613 	0.830 	 	



BFS2_NN 
swl_list 	Benchmarks 	App1 	App2 	AloneIPC1	AloneIPC2	IPC1	IPC2	SD1	SD2	WS	IT	FI	Stall warps-1	Stall warps-2	Stall Dramfull	Stall icnt2sh	App1-BW 	App2-BW	Waste-BW 	Idle-BW 	RBL-1 	RBL-2 	AVGEMFLat-1 	AVGEMFLat-2 	AVGEMRQLat-1 	AVGEMRQLat-2 	MPKI-1 	MPKI-2 	L2MR-1	L2MR-2	L2MR	
swl_01_01 	BFS2_NN 	BFS2 	NN 	17.8703	47.3623	12.8406 	9.7737 	0.718544176650644 	0.206360333007476 	0.92490450965812	22.6143 	3.48198787130573 	45034 	481710 	425632 	15808588	0.035 	0.015 	0.132666666666667 	0.816666666666667 	2.194837 	2.344581 	191 	244 	8 	1 	2.95861085812653 	1.52389389622693 	0.057 	0.609 	0.079 	 	
swl_01_02 	BFS2_NN 	BFS2 	NN 	17.8703	47.3623	12.7894 	18.7022 	0.715679087648221 	0.394875248879383 	1.1105543365276	31.4916 	1.81241819961937 	22823 	404901 	242646 	8117353	0.036 	0.025 	0.166833333333333 	0.7725 	2.001199 	2.052536 	191 	234 	8 	1 	2.71664059874309 	1.30508163235428 	0.059 	0.518 	0.093 	 	
swl_01_04 	BFS2_NN 	BFS2 	NN 	17.8703	47.3623	12.7131 	34.7500 	0.711409433529376 	0.733705922220838 	1.44511535575021	47.4631 	1.03134128905326 	12361 	991174 	171707 	4306108	0.0355 	0.037 	0.205833333333333 	0.722 	1.851557 	1.807840 	190 	226 	8 	2 	2.9006142776438 	1.02588493734532 	0.060 	0.404 	0.106 	 	
swl_01_08 	BFS2_NN 	BFS2 	NN 	17.8703	47.3623	12.4003 	46.6736 	0.693905530405197 	0.98545889874436 	1.67936442914956	59.0739 	1.42016291204498 	10484 	2656343 	322512 	4487634	0.0366666666666667 	0.0356666666666667 	0.2 	0.728 	1.897013 	1.938895 	195 	216 	9 	3 	4.42995157304226 	0.733323324948633 	0.058 	0.169 	0.086 	 	
swl_01_12 	BFS2_NN 	BFS2 	NN 	17.8703	47.3623	12.4947 	46.7003 	0.699188038253415 	0.986022638258699 	1.68521067651211	59.195 	1.41023956977554 	10210 	2912425 	331069 	4595726	0.0368333333333333 	0.0356666666666667 	0.202 	0.725666666666667 	1.887627 	1.902595 	194 	219 	9 	2 	4.45074209447901 	0.734165008677249 	0.058 	0.166 	0.085 	 	
swl_01_16 	BFS2_NN 	BFS2 	NN 	17.8703	47.3623	12.4519 	45.5600 	0.696793002915452 	0.961946527090112 	1.65873953000556	58.0119 	1.38053413720464 	10379 	3180361 	436112 	5001751	0.037 	0.0348333333333333 	0.200166666666667 	0.728333333333333 	1.894417 	1.890704 	196 	229 	9 	2 	4.58670313034954 	0.735861128918248 	0.058 	0.156 	0.083 	 	
swl_01_20 	BFS2_NN 	BFS2 	NN 	17.8703	47.3623	12.3318 	46.3842 	0.690072354689065 	0.979348553596426 	1.66942090828549	58.716 	1.41919691021053 	10097 	3188048 	329958 	4537885	0.0368333333333333 	0.035 	0.2005 	0.7275 	1.888717 	1.901788 	193 	220 	9 	2 	4.4645027273724 	0.730594229222514 	0.058 	0.163 	0.085 	 	
swl_01_24 	BFS2_NN 	BFS2 	NN 	17.8703	47.3623	12.3911 	45.9161 	0.693390709725075 	0.96946516533192 	1.66285587505699	58.3072 	1.39815136218988 	10465 	3230963 	360638 	4787040	0.0368333333333333 	0.035 	0.201166666666667 	0.727 	1.885153 	1.886496 	195 	225 	9 	2 	4.52941701732598 	0.735146973027301 	0.058 	0.161 	0.084 	 	
swl_02_01 	BFS2_NN 	BFS2 	NN 	17.8703	47.3623	17.0279 	9.4942 	0.952860332507009 	0.200459014870477 	1.15331934737749	26.5221 	4.75339227384052 	174297 	439287 	9636505 	35307870	0.05 	0.015 	0.163166666666667 	0.771833333333333 	2.252475 	2.086230 	240 	284 	9 	1 	2.97522083946143 	1.55237086237844 	0.050 	0.621 	0.063 	 	
swl_02_02 	BFS2_NN 	BFS2 	NN 	17.8703	47.3623	16.9907 	18.0429 	0.950778666278686 	0.380954894504701 	1.33173356078339	35.0336 	2.49577753165461 	94203 	405740 	5230672 	18792872	0.05 	0.027 	0.199833333333333 	0.723 	2.125367 	1.893863 	241 	275 	10 	2 	3.15116997537595 	1.45581953647916 	0.050 	0.577 	0.073 	 	
swl_02_04 	BFS2_NN 	BFS2 	NN 	17.8703	47.3623	16.7887 	33.4919 	0.939474994823814 	0.707142600760521 	1.64661759558433	50.2806 	1.32855097941126 	48078 	1002770 	2954417 	10521409	0.0523333333333333 	0.042 	0.2535 	0.651833333333333 	1.929586 	1.696375 	244 	272 	10 	2 	4.41327428426386 	1.2255680255676 	0.052 	0.490 	0.087 	 	
swl_02_08 	BFS2_NN 	BFS2 	NN 	17.8703	47.3623	16.3554 	46.0359 	0.915228059965417 	0.971994603302627 	1.88722266326804	62.3913 	1.06202447872867 	35516 	2847725 	2387367 	8065703	0.053 	0.046 	0.256833333333333 	0.644166666666667 	1.945662 	1.843160 	252 	255 	10 	3 	3.22724234374091 	0.964722586399217 	0.056 	0.235 	0.087 	 	
swl_02_12 	BFS2_NN 	BFS2 	NN 	17.8703	47.3623	16.3707 	45.6158 	0.91608422913997 	0.963124679333563 	1.87920890847353	61.9865 	1.05134948151848 	38171 	3466761 	2518006 	8281004	0.053 	0.046 	0.256833333333333 	0.644166666666667 	1.938688 	1.846904 	253 	259 	10 	2 	3.2678137749619 	0.975549699817324 	0.056 	0.218 	0.086 	 	
swl_02_16 	BFS2_NN 	BFS2 	NN 	17.8703	47.3623	16.2172 	45.2185 	0.907494558009658 	0.954736150904834 	1.86223070891449	61.4357 	1.05205716384546 	39329 	3628614 	2583935 	8489853	0.053 	0.045 	0.2545 	0.6475 	1.949947 	1.844780 	254 	270 	10 	2 	3.27013214246024 	0.967719490584441 	0.056 	0.207 	0.085 	 	
swl_02_20 	BFS2_NN 	BFS2 	NN 	17.8703	47.3623	16.3947 	45.8647 	0.917427239609856 	0.968379913982218 	1.88580715359207	62.2594 	1.05553865437223 	38438 	3459285 	2469270 	8296745	0.0535 	0.046 	0.258 	0.642666666666667 	1.942672 	1.825951 	252 	264 	10 	2 	3.2687112075419 	0.966252920451247 	0.056 	0.221 	0.086 	 	
swl_02_24 	BFS2_NN 	BFS2 	NN 	17.8703	47.3623	16.3114 	45.2279 	0.91276587410396 	0.954934620996024 	1.86770049509998	61.5393 	1.04619886444973 	39164 	3881078 	2473983 	8335542	0.053 	0.045 	0.255 	0.647 	1.945142 	1.828318 	251 	262 	10 	2 	3.28942694293032 	0.968969263393598 	0.056 	0.212 	0.085 	 	
swl_04_01 	BFS2_NN 	BFS2 	NN 	17.8703	47.3623	17.6955 	9.1156 	0.990218407077665 	0.192465315240181 	1.18268372231785	26.8111 	5.14491873947239 	46428071 	411027 	25232432 	58719112	0.066 	0.015 	0.190666666666667 	0.728833333333333 	2.257814 	1.965804 	332 	340 	11 	2 	3.7117539559678 	1.56748291114222 	0.052 	0.626 	0.063 	 	
swl_04_02 	BFS2_NN 	BFS2 	NN 	17.8703	47.3623	17.6523 	17.2022 	0.987800988231871 	0.363204489646829 	1.3510054778787	34.8545 	2.71968275830617 	24590405 	380674 	13491482 	31359447	0.071 	0.027 	0.240666666666667 	0.660833333333333 	2.104239 	1.738582 	335 	334 	12 	2 	3.89142970333322 	1.54279352176949 	0.057 	0.611 	0.076 	 	
swl_04_04 	BFS2_NN 	BFS2 	NN 	17.8703	47.3623	17.3501 	32.2762 	0.970890248065226 	0.68147450609451 	1.65236475415974	49.6263 	1.42469049008061 	12575308 	942022 	6999280 	16476943	0.0745 	0.0428333333333333 	0.290666666666667 	0.592333333333333 	1.992943 	1.586984 	333 	323 	12 	3 	4.32290780919407 	1.28490672843503 	0.059 	0.521 	0.088 	 	
swl_04_08 	BFS2_NN 	BFS2 	NN 	17.8703	47.3623	16.8041 	45.1107 	0.940336759875324 	0.952460079007987 	1.89279683888331	61.9148 	1.01289252919802 	8828183 	3250394 	5172884 	11960671	0.0798333333333333 	0.0536666666666667 	0.312333333333333 	0.554666666666667 	1.955033 	1.704205 	341 	304 	12 	3 	4.94739624146261 	1.15301743871765 	0.065 	0.291 	0.096 	 	
swl_04_12 	BFS2_NN 	BFS2 	NN 	17.8703	47.3623	16.7080 	44.6742 	0.934959122118823 	0.943243888071314 	1.87820301019014	61.3822 	1.00886109965291 	8893768 	4016243 	5215693 	12013140	0.0785 	0.053 	0.309833333333333 	0.558333333333333 	1.970625 	1.716715 	341 	307 	12 	3 	4.90903099866746 	1.16383179935199 	0.065 	0.281 	0.095 	 	
swl_04_16 	BFS2_NN 	BFS2 	NN 	17.8703	47.3623	16.6450 	44.1963 	0.931433719635373 	0.933153584179822 	1.86458730381519	60.8413 	1.00184647013329 	9010113 	4036251 	5300857 	12311239	0.0713333333333333 	0.0513333333333333 	0.291166666666667 	0.585666666666667 	2.033867 	1.734952 	342 	316 	13 	2 	4.50241925387754 	1.13297006263606 	0.059 	0.266 	0.088 	 	
swl_04_20 	BFS2_NN 	BFS2 	NN 	17.8703	47.3623	16.6720 	44.1396 	0.932944606413994 	0.931956429480832 	1.86490103589483	60.8116 	1.00106032524902 	9094798 	4335176 	5330469 	12295905	0.0715 	0.053 	0.295833333333333 	0.579166666666667 	2.017117 	1.747103 	342 	314 	13 	2 	4.52530378466763 	1.17127942507186 	0.059 	0.278 	0.089 	 	
swl_04_24 	BFS2_NN 	BFS2 	NN 	17.8703	47.3623	16.7158 	44.0398 	0.935395600521536 	0.929849268299893 	1.86524486882143	60.7556 	1.00596476483956 	9241950 	4215991 	5367991 	12349039	0.0713333333333333 	0.052 	0.291666666666667 	0.584833333333333 	2.025935 	1.730014 	342 	311 	13 	2 	4.51763821471344 	1.1487197505882 	0.059 	0.273 	0.088 	 	
swl_08_01 	BFS2_NN 	BFS2 	NN 	17.8703	47.3623	16.9763 	8.9873 	0.949972859996754 	0.189756409633823 	1.13972926963058	25.9636 	5.00627547617463 	133905807 	394853 	30303006 	65635000	0.0851666666666667 	0.015 	0.2385 	0.661333333333333 	2.044671 	1.664553 	375 	364 	13 	3 	4.87226345781399 	1.59708212226522 	0.065 	0.639 	0.075 	 	
swl_08_02 	BFS2_NN 	BFS2 	NN 	17.8703	47.3623	16.8641 	16.9700 	0.943694286050038 	0.358301856117629 	1.30199614216767	33.8341 	2.63379681108944 	73217099 	375924 	16388187 	35197924	0.0928333333333333 	0.027 	0.283333333333333 	0.597 	1.967306 	1.507070 	378 	358 	13 	3 	6.1663639576717 	1.54090610977198 	0.070 	0.613 	0.088 	 	
swl_08_04 	BFS2_NN 	BFS2 	NN 	17.8703	47.3623	16.7429 	31.7220 	0.936912083177115 	0.669773216250055 	1.60668529942717	48.4649 	1.39884973069351 	37918717 	919375 	8643543 	18580836	0.0986666666666667 	0.042 	0.321333333333333 	0.538 	1.921535 	1.444917 	380 	348 	14 	3 	5.82608245201715 	1.29512170823232 	0.076 	0.526 	0.103 	 	
swl_08_08 	BFS2_NN 	BFS2 	NN 	17.8703	47.3623	16.0325 	44.1730 	0.897158973268496 	0.932661631719743 	1.82982060498824	60.2055 	1.03957231606558 	27405618 	3672614 	6283997 	13370259	0.105833333333333 	0.057 	0.334833333333333 	0.502333333333333 	1.894882 	1.611779 	392 	337 	15 	4 	6.71470274265867 	1.2556263369062 	0.085 	0.325 	0.115 	 	
swl_08_12 	BFS2_NN 	BFS2 	NN 	17.8703	47.3623	15.9379 	44.1453 	0.891865273666363 	0.932076778365916 	1.82394205203228	60.0832 	1.04508697208744 	27262035 	3583115 	6395462 	13438436	0.0993333333333333 	0.056 	0.328166666666667 	0.516166666666667 	1.898920 	1.615093 	392 	339 	15 	3 	6.29182503235618 	1.24351119232764 	0.080 	0.311 	0.110 	 	
swl_08_16 	BFS2_NN 	BFS2 	NN 	17.8703	47.3623	15.9306 	43.3770 	0.891456774648439 	0.915855015487001 	1.80731179013544	59.3076 	1.02736895554828 	27649192 	4440429 	6537708 	13744823	0.0978333333333333 	0.0543333333333333 	0.326666666666667 	0.521166666666667 	1.902700 	1.593680 	393 	344 	15 	3 	6.30876407230375 	1.22176769600506 	0.078 	0.294 	0.106 	 	
swl_08_20 	BFS2_NN 	BFS2 	NN 	17.8703	47.3623	15.9050 	43.8913 	0.890024230147227 	0.92671386313587 	1.8167380932831	59.7963 	1.04122318443238 	27280662 	3978831 	6398718 	13567598	0.0986666666666667 	0.055 	0.327333333333333 	0.519166666666667 	1.904397 	1.591750 	392 	340 	15 	3 	6.30188375585706 	1.21671759363336 	0.079 	0.294 	0.108 	 	
swl_08_24 	BFS2_NN 	BFS2 	NN 	17.8703	47.3623	15.8656 	41.8527 	0.887819454625832 	0.88367118995488 	1.77149064458071	57.7183 	1.00469435319167 	28427174 	4736904 	6711954 	14139414	0.0985 	0.053 	0.321166666666667 	0.5275 	1.915973 	1.596439 	392 	342 	15 	3 	6.59429720484153 	1.23225048426146 	0.079 	0.286 	0.106 	 	
swl_12_01 	BFS2_NN 	BFS2 	NN 	17.8703	47.3623	16.4718 	8.9756 	0.921741660744364 	0.189509377711809 	1.11125103845617	25.4474 	4.86383139385364 	170299748 	391928 	30279839 	66312953	0.1255 	0.015 	0.284833333333333 	0.574666666666667 	1.977470 	1.537696 	383 	369 	13 	3 	7.91465984538134 	1.61514006407917 	0.095 	0.646 	0.105 	 	
swl_12_02 	BFS2_NN 	BFS2 	NN 	17.8703	47.3623	16.3280 	16.9490 	0.913694789678964 	0.357858465488374 	1.27155325516734	33.277 	2.55322949656098 	91138899 	374242 	16106501 	35045473	0.1305 	0.027 	0.314666666666667 	0.528166666666667 	1.939938 	1.436583 	386 	359 	14 	4 	8.69549349742788 	1.54261498279675 	0.099 	0.611 	0.116 	 	
swl_12_04 	BFS2_NN 	BFS2 	NN 	17.8703	47.3623	16.1945 	31.3568 	0.906224293940225 	0.662062442068903 	1.56828673600913	47.5513 	1.36878976416232 	47914557 	890326 	8649438 	18833569	0.136333333333333 	0.0415 	0.344333333333333 	0.477833333333333 	1.911678 	1.368411 	387 	349 	15 	4 	8.17872688917909 	1.2900843586444 	0.106 	0.516 	0.131 	 	
swl_12_08 	BFS2_NN 	BFS2 	NN 	17.8703	47.3623	15.5479 	42.4804 	0.870041353530719 	0.896924347001729 	1.76696570053245	58.0283 	1.03089852380225 	35842466 	3491492 	6516293 	13898014	0.1405 	0.055 	0.344333333333333 	0.46 	1.876071 	1.504429 	400 	346 	17 	5 	9.32690462490384 	1.26350755727415 	0.113 	0.326 	0.139 	 	
swl_12_12 	BFS2_NN 	BFS2 	NN 	17.8703	47.3623	15.5136 	43.5794 	0.868121967734173 	0.920128456599447 	1.78825042433362	59.093 	1.05990689188642 	34635421 	4379260 	6337645 	13524179	0.1415 	0.0561666666666667 	0.350333333333333 	0.452166666666667 	1.880944 	1.516147 	400 	346 	17 	4 	9.13406879927559 	1.26178593146562 	0.115 	0.316 	0.141 	 	
swl_12_16 	BFS2_NN 	BFS2 	NN 	17.8703	47.3623	15.4297 	42.9264 	0.863427026966531 	0.906341119413542 	1.76976814638007	58.3561 	1.04970204905188 	35023815 	4767521 	6461647 	13805246	0.1385 	0.055 	0.3465 	0.459833333333333 	1.889351 	1.507841 	401 	349 	16 	4 	9.10078900776713 	1.24973455080589 	0.113 	0.295 	0.137 	 	
swl_12_20 	BFS2_NN 	BFS2 	NN 	17.8703	47.3623	15.4088 	42.5283 	0.862257488682339 	0.897935699913222 	1.76019318859556	57.9371 	1.04137767627325 	35372115 	4037526 	6488833 	13941323	0.14 	0.055 	0.344666666666667 	0.460833333333333 	1.876735 	1.485869 	400 	350 	16 	4 	9.25716663483274 	1.25377718326 	0.114 	0.305 	0.138 	 	
swl_12_24 	BFS2_NN 	BFS2 	NN 	17.8703	47.3623	15.3947 	41.4643 	0.861468470031281 	0.875470574697597 	1.73693904472888	56.859 	1.01625376337431 	36410642 	4532602 	6685786 	14279680	0.136666666666667 	0.053 	0.3395 	0.471166666666667 	1.877557 	1.490770 	401 	348 	17 	4 	9.28652015880369 	1.24152175806 	0.110 	0.295 	0.134 	 	
swl_16_01 	BFS2_NN 	BFS2 	NN 	17.8703	47.3623	16.4096 	8.9680 	0.918261025276576 	0.189348912531697 	1.10760993780827	25.3776 	4.84957115939527 	175400801 	387695 	30099659 	66155244	0.136166666666667 	0.015 	0.290166666666667 	0.558833333333333 	1.999329 	1.523915 	385 	369 	14 	4 	8.59098747348648 	1.62057274996387 	0.103 	0.648 	0.113 	 	
swl_16_02 	BFS2_NN 	BFS2 	NN 	17.8703	47.3623	16.2753 	16.9611 	0.910745762522174 	0.358113942946183 	1.26885970546836	33.2364 	2.54317314492008 	93401856 	368422 	15918430 	34932016	0.141333333333333 	0.027 	0.319666666666667 	0.5125 	1.962446 	1.427221 	387 	358 	15 	4 	9.41174939673834 	1.53970734809789 	0.108 	0.611 	0.124 	 	
swl_16_04 	BFS2_NN 	BFS2 	NN 	17.8703	47.3623	16.0542 	31.9209 	0.898373278568351 	0.673972758924292 	1.57234603749264	47.9751 	1.33295191337142 	49154947 	912203 	8574904 	18658019	0.1505 	0.043 	0.351666666666667 	0.455 	1.912247 	1.363125 	390 	354 	16 	4 	13.3116174591919 	1.30639516908227 	0.116 	0.542 	0.141 	 	
swl_16_08 	BFS2_NN 	BFS2 	NN 	17.8703	47.3623	15.4312 	41.7508 	0.863510965120899 	0.881519689711015 	1.74503065483191	57.182 	1.02085523556449 	37312718 	4375694 	6556152 	14083459	0.1475 	0.054 	0.343 	0.455166666666667 	1.893506 	1.497039 	401 	343 	17 	5 	9.9747013755697 	1.26247458178904 	0.119 	0.318 	0.143 	 	
swl_16_12 	BFS2_NN 	BFS2 	NN 	17.8703	47.3623	15.4151 	43.8378 	0.862610028930684 	0.925584272723242 	1.78819430165393	59.2529 	1.0730043028489 	35119352 	3867373 	6280929 	13496331	0.154 	0.0568333333333333 	0.351666666666667 	0.437833333333333 	1.895853 	1.488420 	401 	348 	17 	4 	9.89023053397687 	1.26049790030516 	0.126 	0.315 	0.151 	 	
swl_16_16 	BFS2_NN 	BFS2 	NN 	17.8703	47.3623	15.3934 	43.4424 	0.861395723630829 	0.917235860589541 	1.77863158422037	58.8358 	1.06482518478655 	35585523 	4573994 	6375362 	13612292	0.152 	0.0573333333333333 	0.352833333333333 	0.437666666666667 	1.895059 	1.493372 	402 	352 	17 	4 	9.87366542427097 	1.28956149450995 	0.124 	0.316 	0.150 	 	
swl_16_20 	BFS2_NN 	BFS2 	NN 	17.8703	47.3623	15.3697 	42.7341 	0.860069500791817 	0.902280928079929 	1.76235042887175	58.1038 	1.0490790886658 	36372485 	4827523 	6478893 	13868745	0.150166666666667 	0.0556666666666667 	0.349666666666667 	0.444833333333333 	1.892519 	1.489563 	403 	354 	17 	4 	9.90806700650444 	1.26867243469975 	0.122 	0.298 	0.146 	 	
swl_16_24 	BFS2_NN 	BFS2 	NN 	17.8703	47.3623	15.3426 	42.4968 	0.858553018136237 	0.897270613969338 	1.75582363210558	57.8394 	1.04509633652812 	36485840 	5072482 	6516481 	13919856	0.149666666666667 	0.055 	0.347666666666667 	0.447333333333333 	1.885382 	1.482207 	403 	350 	17 	4 	9.92508083250034 	1.26618564186521 	0.122 	0.296 	0.145 	 	
swl_20_01 	BFS2_NN 	BFS2 	NN 	17.8703	47.3623	16.3570 	8.9690 	0.915317593996743 	0.189370026371186 	1.10468762036793	25.326 	4.83348717606778 	175418370 	389139 	29761298 	65707527	0.138 	0.015 	0.291333333333333 	0.555833333333333 	2.000727 	1.515682 	384 	368 	14 	3 	8.71090690198944 	1.62050898604504 	0.105 	0.648 	0.115 	 	
swl_20_02 	BFS2_NN 	BFS2 	NN 	17.8703	47.3623	16.2461 	16.9843 	0.909111766450479 	0.358603784022313 	1.26771555047279	33.2304 	2.5351427033294 	93198706 	369759 	15851640 	34766082	0.145 	0.027 	0.322333333333333 	0.505666666666667 	1.967866 	1.425305 	387 	359 	14 	4 	9.64726562015059 	1.54728250165544 	0.111 	0.614 	0.127 	 	
swl_20_04 	BFS2_NN 	BFS2 	NN 	17.8703	47.3623	16.0703 	31.8780 	0.899274214758566 	0.673066975210241 	1.57234118996881	47.9483 	1.33608429454983 	49386700 	923091 	8528571 	18686144	0.151833333333333 	0.0428333333333333 	0.353333333333333 	0.451833333333333 	1.911811 	1.355388 	390 	354 	15 	4 	13.4530004835666 	1.30202096425022 	0.117 	0.541 	0.142 	 	
swl_20_08 	BFS2_NN 	BFS2 	NN 	17.8703	47.3623	15.3840 	43.5505 	0.86086971119679 	0.919518266638233 	1.78038797783502	58.9345 	1.06812709830377 	35608361 	3507457 	6251198 	13464706	0.154166666666667 	0.0566666666666667 	0.3525 	0.4365 	1.897673 	1.490777 	401 	348 	17 	5 	9.98734021773808 	1.26394115192223 	0.126 	0.322 	0.151 	 	
swl_20_12 	BFS2_NN 	BFS2 	NN 	17.8703	47.3623	15.4236 	43.7318 	0.863085678472102 	0.923346205737475 	1.78643188420958	59.1554 	1.06981986698244 	35575273 	3784452 	6290403 	13513745	0.155833333333333 	0.057 	0.354833333333333 	0.432 	1.898168 	1.481418 	403 	349 	17 	4 	10.05816260551 	1.27179686672265 	0.127 	0.313 	0.152 	 	
swl_20_16 	BFS2_NN 	BFS2 	NN 	17.8703	47.3623	15.2831 	42.9112 	0.855223471346312 	0.906020189053319 	1.76124366039963	58.1943 	1.05939584144837 	36164474 	4273501 	6342888 	13707364	0.153166666666667 	0.056 	0.350333333333333 	0.440833333333333 	1.900277 	1.476315 	403 	351 	17 	4 	10.0622758381684 	1.26669575321588 	0.126 	0.299 	0.149 	 	
swl_20_20 	BFS2_NN 	BFS2 	NN 	17.8703	47.3623	15.3749 	43.6649 	0.860360486393625 	0.921933689875703 	1.78229417626933	59.0398 	1.07156674958444 	35492065 	4240831 	6243728 	13505567	0.155833333333333 	0.058 	0.357166666666667 	0.429333333333333 	1.894804 	1.485858 	403 	356 	17 	4 	10.0634350219175 	1.28991857245543 	0.128 	0.316 	0.153 	 	
swl_20_24 	BFS2_NN 	BFS2 	NN 	17.8703	47.3623	15.3533 	43.7534 	0.859151776970728 	0.923802264670424 	1.78295404164115	59.1067 	1.0752492044277 	35169695 	4114312 	6226014 	13464545	0.155666666666667 	0.058 	0.356333333333333 	0.429833333333333 	1.895422 	1.487126 	402 	354 	17 	4 	10.0326605630283 	1.2936678908829 	0.128 	0.321 	0.153 	 	
swl_24_01 	BFS2_NN 	BFS2 	NN 	17.8703	47.3623	16.3526 	8.9735 	0.915071375410597 	0.189465038648883 	1.10453641405948	25.3261 	4.82976374921818 	174970441 	380158 	29697043 	65625400	0.138333333333333 	0.015 	0.2915 	0.555333333333333 	2.003276 	1.519565 	384 	368 	14 	3 	8.72302972042432 	1.61969280788395 	0.105 	0.648 	0.115 	 	
swl_24_02 	BFS2_NN 	BFS2 	NN 	17.8703	47.3623	16.2602 	16.9776 	0.909900785101537 	0.358462321297741 	1.26836310639928	33.2378 	2.53834428624862 	93193015 	370951 	15776885 	34736968	0.145166666666667 	0.027 	0.3225 	0.505333333333333 	1.968887 	1.417577 	387 	358 	15 	4 	9.67774841345138 	1.54322711641756 	0.111 	0.612 	0.127 	 	
swl_24_04 	BFS2_NN 	BFS2 	NN 	17.8703	47.3623	15.9871 	31.6412 	0.894618445129629 	0.668067218019395 	1.56268566314902	47.6283 	1.33911441992601 	49646637 	895393 	8532875 	18744908	0.153166666666667 	0.043 	0.352333333333333 	0.452 	1.916157 	1.360596 	391 	353 	16 	4 	13.6576151118074 	1.31375352531578 	0.119 	0.534 	0.143 	 	
swl_24_08 	BFS2_NN 	BFS2 	NN 	17.8703	47.3623	15.3818 	43.0073 	0.860746601903717 	0.908049229028151 	1.76879583093187	58.3891 	1.05495534576589 	36250205 	3717132 	6324221 	13611541	0.1545 	0.056 	0.349333333333333 	0.4405 	1.906424 	1.485379 	402 	350 	17 	5 	10.1145512859536 	1.26137784238508 	0.126 	0.318 	0.150 	 	
swl_24_12 	BFS2_NN 	BFS2 	NN 	17.8703	47.3623	15.4280 	43.2309 	0.863331897058248 	0.91277028353775 	1.776102180596	58.6589 	1.05726463559144 	36021659 	4584374 	6273079 	13572594	0.154166666666667 	0.056 	0.354 	0.436 	1.897718 	1.482242 	402 	343 	17 	4 	10.0477299517675 	1.26001329452202 	0.125 	0.312 	0.149 	 	
swl_24_16 	BFS2_NN 	BFS2 	NN 	17.8703	47.3623	15.3591 	43.3698 	0.859476337834284 	0.915702995842685 	1.77517933367697	58.7289 	1.06541966955144 	35697611 	4483526 	6287302 	13559565	0.156 	0.056 	0.353666666666667 	0.434666666666667 	1.902631 	1.476710 	402 	352 	17 	4 	10.1268909839286 	1.26340553500402 	0.128 	0.308 	0.151 	 	
